2025-06-04T15:40:53.618085 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-18T13:59:36.979810 | spo.nel.measure.office.net | 23.202.35.131
2025-06-18T13:59:36.983078 | spo.nel.measure.office.net | 23.202.35.193
2025-06-18T13:59:36.986182 | spo.nel.measure.office.net | 23.202.35.161
2025-06-18T13:59:36.988708 | wordonline.nel.measure.office.net | 23.49.104.203
2025-06-18T13:59:36.992453 | wordonline.nel.measure.office.net | 23.49.104.200
2025-06-18T13:59:36.995123 | officehub.nel.measure.office.net | 23.202.35.64
2025-06-18T13:59:36.997405 | officehub.nel.measure.office.net | 23.202.35.8
2025-06-18T13:59:36.999521 | m365cdn.nel.measure.office.net | 23.202.35.136
2025-06-18T13:59:37.001513 | m365cdn.nel.measure.office.net | 23.202.35.107
2025-06-18T13:59:37.003276 | m365cdn.nel.measure.office.net | 23.202.35.147
2025-06-18T13:59:37.004936 | m365cdn.nel.measure.office.net | 23.202.35.225
2025-06-18T13:59:37.006919 | m365cdn.nel.measure.office.net | 23.202.35.131
2025-06-18T13:59:37.009757 | m365cdn.nel.measure.office.net | 23.202.35.104
2025-06-18T13:59:37.012008 | m365cdn.nel.measure.office.net | 23.202.35.193
2025-06-18T13:59:37.013864 | m365cdn.nel.measure.office.net | 23.202.35.218
2025-06-18T13:59:37.015397 | m365cdn.nel.measure.office.net | 23.202.35.216
2025-06-18T14:00:03.583385 | identity.nel.measure.office.net | 23.49.104.168
2025-06-18T14:00:03.586639 | identity.nel.measure.office.net | 23.49.104.184
2025-06-18T14:00:37.375483 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-18T14:00:37.380375 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-18T14:01:25.504092 | pgteu5-word-telemetry-vip.officeapps.live.com | 52.108.240.63
2025-06-18T14:01:26.526969 | browser.events.data.microsoft.com | 40.79.173.41
2025-06-18T14:01:27.551362 | onedscolprdeus16.eastus.cloudapp.azure.com | 52.168.117.171
2025-06-18T14:01:36.767841 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-18T14:01:36.774204 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-18T14:01:40.863028 | pgtca1-word-telemetry-vip.officeapps.live.com | 52.108.42.14
2025-06-18T14:01:42.911703 | res-1.cdn.office.net | 23.49.104.44
2025-06-18T14:01:42.914716 | res-1.cdn.office.net | 23.49.104.48
